"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EU27","ROADACCID","DEATH","1000000HAB","A","1999",119.9,
"EU27","ROADACCID","DEATH","1000000HAB","A","2000",117.1,
"EU27","ROADACCID","DEATH","1000000HAB","A","2001",112.5,
"EU27","ROADACCID","DEATH","1000000HAB","A","2002",110.2,
"EU27","ROADACCID","DEATH","1000000HAB","A","2003",103.7,
"EU27","ROADACCID","DEATH","1000000HAB","A","2004",97.1,
"EU27","ROADACCID","DEATH","1000000HAB","A","2005",91.5,
"EU27","ROADACCID","DEATH","1000000HAB","A","2006",87.9,
"EU27","ROADACCID","DEATH","1000000HAB","A","2007",86.4,
"EU27","ROADACCID","DEATH","1000000HAB","A","2008",79,
"EU27","ROADACCID","DEATH","1000000HAB","A","2009",70.2,
"EU27","ROADACCID","DEATH","1000000HAB","A","2010",62.6,
"EU27","ROADACCID","DEATH","1000000HAB","A","2011",60.9,
"EU27","ROADACCID","DEATH","1000000HAB","A","2012",56.1,
"EU27","ROADACCID","DEATH","1000000HAB","A","2013",51.4,"P"
"BLR","ROADACCID","DEATH","1000000HAB","A","1990",215.5,"E"
"BLR","ROADACCID","DEATH","1000000HAB","A","1991",227.1,
"BLR","ROADACCID","DEATH","1000000HAB","A","1992",209.5,
"BLR","ROADACCID","DEATH","1000000HAB","A","1993",169.6,
"BLR","ROADACCID","DEATH","1000000HAB","A","1994",163.3,
"BLR","ROADACCID","DEATH","1000000HAB","A","1995",174.7,
"BLR","ROADACCID","DEATH","1000000HAB","A","1996",170,
"BLR","ROADACCID","DEATH","1000000HAB","A","1997",170.6,
"BLR","ROADACCID","DEATH","1000000HAB","A","1998",183,
"BLR","ROADACCID","DEATH","1000000HAB","A","1999",175.8,
"BLR","ROADACCID","DEATH","1000000HAB","A","2000",159.3,
"BLR","ROADACCID","DEATH","1000000HAB","A","2001",160.6,
"BLR","ROADACCID","DEATH","1000000HAB","A","2002",175.2,
"BLR","ROADACCID","DEATH","1000000HAB","A","2003",180,
"BLR","ROADACCID","DEATH","1000000HAB","A","2004",173.5,
"BLR","ROADACCID","DEATH","1000000HAB","A","2005",173.1,
"BLR","ROADACCID","DEATH","1000000HAB","A","2006",179.7,
"BLR","ROADACCID","DEATH","1000000HAB","A","2007",158.8,
"BLR","ROADACCID","DEATH","1000000HAB","A","2008",164.1,
"BLR","ROADACCID","DEATH","1000000HAB","A","2009",139.1,
"GRC","ROADACCID","DEATH","1000000HAB","A","1970",105.9,
"GRC","ROADACCID","DEATH","1000000HAB","A","1971",106.4,
"GRC","ROADACCID","DEATH","1000000HAB","A","1972",109.1,
"GRC","ROADACCID","DEATH","1000000HAB","A","1973",118.6,
"GRC","ROADACCID","DEATH","1000000HAB","A","1974",105.1,
"GRC","ROADACCID","DEATH","1000000HAB","A","1975",117.2,
"GRC","ROADACCID","DEATH","1000000HAB","A","1976",116.2,
"GRC","ROADACCID","DEATH","1000000HAB","A","1977",127.3,
"GRC","ROADACCID","DEATH","1000000HAB","A","1978",124.7,
"GRC","ROADACCID","DEATH","1000000HAB","A","1979",131.8,
"GRC","ROADACCID","DEATH","1000000HAB","A","1980",127,
"GRC","ROADACCID","DEATH","1000000HAB","A","1981",139.2,
"GRC","ROADACCID","DEATH","1000000HAB","A","1982",159,
"GRC","ROADACCID","DEATH","1000000HAB","A","1983",161,
"GRC","ROADACCID","DEATH","1000000HAB","A","1984",172.3,
"GRC","ROADACCID","DEATH","1000000HAB","A","1985",171.5,
"GRC","ROADACCID","DEATH","1000000HAB","A","1986",145.5,
"GRC","ROADACCID","DEATH","1000000HAB","A","1987",150.1,
"GRC","ROADACCID","DEATH","1000000HAB","A","1988",150.4,
"GRC","ROADACCID","DEATH","1000000HAB","A","1989",168.3,
"GRC","ROADACCID","DEATH","1000000HAB","A","1990",171,
"GRC","ROADACCID","DEATH","1000000HAB","A","1991",174.7,
"GRC","ROADACCID","DEATH","1000000HAB","A","1992",176.7,
"GRC","ROADACCID","DEATH","1000000HAB","A","1993",174.9,
"GRC","ROADACCID","DEATH","1000000HAB","A","1994",180.9,
"GRC","ROADACCID","DEATH","1000000HAB","A","1995",192.1,
"GRC","ROADACCID","DEATH","1000000HAB","A","1996",201.4,
"GRC","ROADACCID","DEATH","1000000HAB","A","1997",195.3,
"GRC","ROADACCID","DEATH","1000000HAB","A","1998",201.4,
"GRC","ROADACCID","DEATH","1000000HAB","A","1999",194.4,
"GRC","ROADACCID","DEATH","1000000HAB","A","2000",186.6,
"GRC","ROADACCID","DEATH","1000000HAB","A","2001",171.7,
"GRC","ROADACCID","DEATH","1000000HAB","A","2002",148.8,
"GRC","ROADACCID","DEATH","1000000HAB","A","2003",145.7,
"GRC","ROADACCID","DEATH","1000000HAB","A","2004",151.1,
"GRC","ROADACCID","DEATH","1000000HAB","A","2005",149.5,
"GRC","ROADACCID","DEATH","1000000HAB","A","2006",148.9,
"GRC","ROADACCID","DEATH","1000000HAB","A","2007",144.4,
"GRC","ROADACCID","DEATH","1000000HAB","A","2008",138.8,
"GRC","ROADACCID","DEATH","1000000HAB","A","2009",130.2,
"GRC","ROADACCID","DEATH","1000000HAB","A","2010",112.8,
"GRC","ROADACCID","DEATH","1000000HAB","A","2011",102.6,
"GRC","ROADACCID","DEATH","1000000HAB","A","2012",89.1,
"GRC","ROADACCID","DEATH","1000000HAB","A","2013",79.3,"P"
"GRC","ROADACCID","DEATH","1000000HAB","A","2014",72.4,"P"
"CZE","ROADACCID","DEATH","1000000HAB","A","1970",,"M"
"CZE","ROADACCID","DEATH","1000000HAB","A","1971",,"M"
"CZE","ROADACCID","DEATH","1000000HAB","A","1972",,"M"
"CZE","ROADACCID","DEATH","1000000HAB","A","1973",,"M"
"CZE","ROADACCID","DEATH","1000000HAB","A","1974",,"M"
"CZE","ROADACCID","DEATH","1000000HAB","A","1975",,"M"
"CZE","ROADACCID","DEATH","1000000HAB","A","1976",,"M"
"CZE","ROADACCID","DEATH","1000000HAB","A","1977",,"M"
"CZE","ROADACCID","DEATH","1000000HAB","A","1978",,"M"
"CZE","ROADACCID","DEATH","1000000HAB","A","1979",,"M"
"CZE","ROADACCID","DEATH","1000000HAB","A","1980",,"M"
"CZE","ROADACCID","DEATH","1000000HAB","A","1981",,"M"
"CZE","ROADACCID","DEATH","1000000HAB","A","1982",,"M"
"CZE","ROADACCID","DEATH","1000000HAB","A","1983",,"M"
"CZE","ROADACCID","DEATH","1000000HAB","A","1984",,"M"
"CZE","ROADACCID","DEATH","1000000HAB","A","1985",,"M"
"CZE","ROADACCID","DEATH","1000000HAB","A","1986",,"M"
"CZE","ROADACCID","DEATH","1000000HAB","A","1987",,"M"
"CZE","ROADACCID","DEATH","1000000HAB","A","1988",,"M"
"CZE","ROADACCID","DEATH","1000000HAB","A","1989",,"M"
"CZE","ROADACCID","DEATH","1000000HAB","A","1990",,"M"
"CZE","ROADACCID","DEATH","1000000HAB","A","1991",,"M"
"CZE","ROADACCID","DEATH","1000000HAB","A","1992",,"M"
"CZE","ROADACCID","DEATH","1000000HAB","A","1993",147.4,
"CZE","ROADACCID","DEATH","1000000HAB","A","1994",158.4,
"CZE","ROADACCID","DEATH","1000000HAB","A","1995",153.8,
"CZE","ROADACCID","DEATH","1000000HAB","A","1996",152,
"CZE","ROADACCID","DEATH","1000000HAB","A","1997",155,
"CZE","ROADACCID","DEATH","1000000HAB","A","1998",132.1,
"CZE","ROADACCID","DEATH","1000000HAB","A","1999",141.5,
"CZE","ROADACCID","DEATH","1000000HAB","A","2000",144.9,
"CZE","ROADACCID","DEATH","1000000HAB","A","2001",130.6,
"CZE","ROADACCID","DEATH","1000000HAB","A","2002",140.3,
"CZE","ROADACCID","DEATH","1000000HAB","A","2003",141.9,
"CZE","ROADACCID","DEATH","1000000HAB","A","2004",135.5,
"CZE","ROADACCID","DEATH","1000000HAB","A","2005",125.9,
"CZE","ROADACCID","DEATH","1000000HAB","A","2006",103.8,
"CZE","ROADACCID","DEATH","1000000HAB","A","2007",118.7,
"CZE","ROADACCID","DEATH","1000000HAB","A","2008",103.6,
"CZE","ROADACCID","DEATH","1000000HAB","A","2009",86.3,
"CZE","ROADACCID","DEATH","1000000HAB","A","2010",76.6,
"CZE","ROADACCID","DEATH","1000000HAB","A","2011",73.6,
"CZE","ROADACCID","DEATH","1000000HAB","A","2012",70.6,
"CZE","ROADACCID","DEATH","1000000HAB","A","2013",62.2,
"CZE","ROADACCID","DEATH","1000000HAB","A","2014",65.5,
"ALB","ROADACCID","DEATH","1000000HAB","A","1970",,"L"
"ALB","ROADACCID","DEATH","1000000HAB","A","1971",,"L"
"ALB","ROADACCID","DEATH","1000000HAB","A","1972",,"L"
"ALB","ROADACCID","DEATH","1000000HAB","A","1973",,"L"
"ALB","ROADACCID","DEATH","1000000HAB","A","1974",,"L"
"ALB","ROADACCID","DEATH","1000000HAB","A","1975",,"L"
"ALB","ROADACCID","DEATH","1000000HAB","A","1976",,"L"
"ALB","ROADACCID","DEATH","1000000HAB","A","1977",,"L"
"ALB","ROADACCID","DEATH","1000000HAB","A","1978",,"L"
"ALB","ROADACCID","DEATH","1000000HAB","A","1979",,"L"
"ALB","ROADACCID","DEATH","1000000HAB","A","1980",,"L"
"ALB","ROADACCID","DEATH","1000000HAB","A","1981",,"L"
"ALB","ROADACCID","DEATH","1000000HAB","A","1982",,"L"
"ALB","ROADACCID","DEATH","1000000HAB","A","1983",,"L"
"ALB","ROADACCID","DEATH","1000000HAB","A","1984",,"L"
"ALB","ROADACCID","DEATH","1000000HAB","A","1985",,"L"
"ALB","ROADACCID","DEATH","1000000HAB","A","1986",,"L"
"ALB","ROADACCID","DEATH","1000000HAB","A","1987",,"L"
"ALB","ROADACCID","DEATH","1000000HAB","A","1988",,"L"
"ALB","ROADACCID","DEATH","1000000HAB","A","1989",,"L"
"ALB","ROADACCID","DEATH","1000000HAB","A","1990",,"L"
"ALB","ROADACCID","DEATH","1000000HAB","A","1991",,"L"
"ALB","ROADACCID","DEATH","1000000HAB","A","1992",,"L"
"ALB","ROADACCID","DEATH","1000000HAB","A","1993",,"L"
"ALB","ROADACCID","DEATH","1000000HAB","A","1994",131.3,
"ALB","ROADACCID","DEATH","1000000HAB","A","1995",96,
"ALB","ROADACCID","DEATH","1000000HAB","A","1996",80.8,
"ALB","ROADACCID","DEATH","1000000HAB","A","1997",84.5,
"ALB","ROADACCID","DEATH","1000000HAB","A","1998",98.4,
"ALB","ROADACCID","DEATH","1000000HAB","A","1999",88.1,
"ALB","ROADACCID","DEATH","1000000HAB","A","2000",90.6,
"ALB","ROADACCID","DEATH","1000000HAB","A","2001",97.1,
"ALB","ROADACCID","DEATH","1000000HAB","A","2002",81.9,
"ALB","ROADACCID","DEATH","1000000HAB","A","2003",85.5,
"ALB","ROADACCID","DEATH","1000000HAB","A","2004",104.1,
"ALB","ROADACCID","DEATH","1000000HAB","A","2005",102.3,
"ALB","ROADACCID","DEATH","1000000HAB","A","2006",92.6,
"ALB","ROADACCID","DEATH","1000000HAB","A","2007",129.3,
"ALB","ROADACCID","DEATH","1000000HAB","A","2008",102.8,
"ALB","ROADACCID","DEATH","1000000HAB","A","2009",129.1,
"ALB","ROADACCID","DEATH","1000000HAB","A","2010",121.2,
"ALB","ROADACCID","DEATH","1000000HAB","A","2011",110.9,
"ALB","ROADACCID","DEATH","1000000HAB","A","2012",115.2,
"ALB","ROADACCID","DEATH","1000000HAB","A","2013",204.7,
"ESP","ROADACCID","DEATH","1000000HAB","A","1970",124.3,
"ESP","ROADACCID","DEATH","1000000HAB","A","1971",122.9,
"ESP","ROADACCID","DEATH","1000000HAB","A","1972",130.2,
"ESP","ROADACCID","DEATH","1000000HAB","A","1973",137.3,
"ESP","ROADACCID","DEATH","1000000HAB","A","1974",121.6,
"ESP","ROADACCID","DEATH","1000000HAB","A","1975",125.5,
"ESP","ROADACCID","DEATH","1000000HAB","A","1976",132.9,
"ESP","ROADACCID","DEATH","1000000HAB","A","1977",131.5,
"ESP","ROADACCID","DEATH","1000000HAB","A","1978",143.8,
"ESP","ROADACCID","DEATH","1000000HAB","A","1979",137.1,
"ESP","ROADACCID","DEATH","1000000HAB","A","1980",133.8,
"ESP","ROADACCID","DEATH","1000000HAB","A","1981",130.6,
"ESP","ROADACCID","DEATH","1000000HAB","A","1982",118.1,
"ESP","ROADACCID","DEATH","1000000HAB","A","1983",122.2,
"ESP","ROADACCID","DEATH","1000000HAB","A","1984",125.9,
"ESP","ROADACCID","DEATH","1000000HAB","A","1985",127.4,
"ESP","ROADACCID","DEATH","1000000HAB","A","1986",140.5,
"ESP","ROADACCID","DEATH","1000000HAB","A","1987",151.6,
"ESP","ROADACCID","DEATH","1000000HAB","A","1988",163.9,
"ESP","ROADACCID","DEATH","1000000HAB","A","1989",185.2,
"ESP","ROADACCID","DEATH","1000000HAB","A","1990",178.7,
"ESP","ROADACCID","DEATH","1000000HAB","A","1991",174.4,
"ESP","ROADACCID","DEATH","1000000HAB","A","1992",153.9,
"ESP","ROADACCID","DEATH","1000000HAB","A","1993",162.7,
"ESP","ROADACCID","DEATH","1000000HAB","A","1994",142.9,
"ESP","ROADACCID","DEATH","1000000HAB","A","1995",146,
"ESP","ROADACCID","DEATH","1000000HAB","A","1996",138.9,
"ESP","ROADACCID","DEATH","1000000HAB","A","1997",141.6,
"ESP","ROADACCID","DEATH","1000000HAB","A","1998",150,
"ESP","ROADACCID","DEATH","1000000HAB","A","1999",143.7,
"ESP","ROADACCID","DEATH","1000000HAB","A","2000",143.5,
"ESP","ROADACCID","DEATH","1000000HAB","A","2001",135.4,
"ESP","ROADACCID","DEATH","1000000HAB","A","2002",129.1,
"ESP","ROADACCID","DEATH","1000000HAB","A","2003",128,
"ESP","ROADACCID","DEATH","1000000HAB","A","2004",110.5,
"ESP","ROADACCID","DEATH","1000000HAB","A","2005",88.4,
"ESP","ROADACCID","DEATH","1000000HAB","A","2006",92.4,
"ESP","ROADACCID","DEATH","1000000HAB","A","2007",84.5,
"ESP","ROADACCID","DEATH","1000000HAB","A","2008",67.5,
"ESP","ROADACCID","DEATH","1000000HAB","A","2009",58.5,
"ESP","ROADACCID","DEATH","1000000HAB","A","2010",53.2,
"ESP","ROADACCID","DEATH","1000000HAB","A","2011",44.1,
"ESP","ROADACCID","DEATH","1000000HAB","A","2012",40.7,
"ESP","ROADACCID","DEATH","1000000HAB","A","2013",36,
"ESP","ROADACCID","DEATH","1000000HAB","A","2014",36.4,
"NLD","ROADACCID","DEATH","1000000HAB","A","1970",245.4,
"NLD","ROADACCID","DEATH","1000000HAB","A","1971",242.1,
"NLD","ROADACCID","DEATH","1000000HAB","A","1972",246.4,
"NLD","ROADACCID","DEATH","1000000HAB","A","1973",231.3,
"NLD","ROADACCID","DEATH","1000000HAB","A","1974",189.1,
"NLD","ROADACCID","DEATH","1000000HAB","A","1975",170.7,
"NLD","ROADACCID","DEATH","1000000HAB","A","1976",177.3,
"NLD","ROADACCID","DEATH","1000000HAB","A","1977",186.8,
"NLD","ROADACCID","DEATH","1000000HAB","A","1978",164.6,
"NLD","ROADACCID","DEATH","1000000HAB","A","1979",141.4,
"NLD","ROADACCID","DEATH","1000000HAB","A","1980",141.8,
"NLD","ROADACCID","DEATH","1000000HAB","A","1981",127.6,
"NLD","ROADACCID","DEATH","1000000HAB","A","1982",120.1,
"NLD","ROADACCID","DEATH","1000000HAB","A","1983",122.7,
"NLD","ROADACCID","DEATH","1000000HAB","A","1984",112.3,
"NLD","ROADACCID","DEATH","1000000HAB","A","1985",99.5,
"NLD","ROADACCID","DEATH","1000000HAB","A","1986",105.2,
"NLD","ROADACCID","DEATH","1000000HAB","A","1987",101.6,
"NLD","ROADACCID","DEATH","1000000HAB","A","1988",92.9,
"NLD","ROADACCID","DEATH","1000000HAB","A","1989",98.4,
"NLD","ROADACCID","DEATH","1000000HAB","A","1990",92.4,
"NLD","ROADACCID","DEATH","1000000HAB","A","1991",85.4,
"NLD","ROADACCID","DEATH","1000000HAB","A","1992",85.1,
"NLD","ROADACCID","DEATH","1000000HAB","A","1993",82.3,
"NLD","ROADACCID","DEATH","1000000HAB","A","1994",84.4,
"NLD","ROADACCID","DEATH","1000000HAB","A","1995",86.3,
"NLD","ROADACCID","DEATH","1000000HAB","A","1996",80.6,"B"
"NLD","ROADACCID","DEATH","1000000HAB","A","1997",79.1,
"NLD","ROADACCID","DEATH","1000000HAB","A","1998",73.2,
"NLD","ROADACCID","DEATH","1000000HAB","A","1999",75,
"NLD","ROADACCID","DEATH","1000000HAB","A","2000",73.2,
"NLD","ROADACCID","DEATH","1000000HAB","A","2001",67.5,
"NLD","ROADACCID","DEATH","1000000HAB","A","2002",66,
"NLD","ROADACCID","DEATH","1000000HAB","A","2003",67.1,
"NLD","ROADACCID","DEATH","1000000HAB","A","2004",54.1,
"NLD","ROADACCID","DEATH","1000000HAB","A","2005",50.1,
"NLD","ROADACCID","DEATH","1000000HAB","A","2006",49.6,
"NLD","ROADACCID","DEATH","1000000HAB","A","2007",48.3,
"NLD","ROADACCID","DEATH","1000000HAB","A","2008",45.6,
"NLD","ROADACCID","DEATH","1000000HAB","A","2009",43.6,
"NLD","ROADACCID","DEATH","1000000HAB","A","2010",38.5,
"NLD","ROADACCID","DEATH","1000000HAB","A","2011",39.6,
"NLD","ROADACCID","DEATH","1000000HAB","A","2012",38.8,
"NLD","ROADACCID","DEATH","1000000HAB","A","2013",33.9,
"NLD","ROADACCID","DEATH","1000000HAB","A","2014",33.8,
